"pedido_detalle_id","cantidad","estado_detalle","notas","subtotal","pedido_id","producto_id","tenant_id"
"12688",1,"ENTREGADO","Usar queso sin lactosa.","28.00","3189","1","1"
"12689",2,"ENTREGADO","Servir en dos platos.","70.00","3189","10","1"
"12690",1,"ENTREGADO","Dividir el plato.","22.00","3189","3","1"
"12691",1,"ENTREGADO","Entrega rápida.","7.00","3189","23","1"
"12692",1,"ENTREGADO","Servir en dos platos.","25.00","3189","2","1"
"12693",2,"ENTREGADO","Servir bien caliente.","44.00","3190","3","1"
"12694",2,"ENTREGADO","No incluir pan.","46.00","3190","8","1"
"12695",1,"ENTREGADO","Evitar ingredientes crudos.","28.00","3190","1","1"
"12696",1,"ENTREGADO","No añadir mayonesa.","21.00","3191","4","1"
"12697",3,"ENTREGADO","Evitar ingredientes crudos.","72.00","3191","6","1"
"12698",3,"ENTREGADO","Servir bien caliente.","18.00","3191","24","1"
"12699",1,"ENTREGADO","Con limón aparte.","35.00","3191","10","1"
"12700",1,"ENTREGADO","Dividir el plato.","6.00","3191","24","1"
"12701",1,"ENTREGADO","Usar queso sin lactosa.","8.00","3191","22","1"
"12702",3,"ENTREGADO","Entrega rápida.","66.00","3192","9","1"
"12703",1,"ENTREGADO","Agregar cubiertos adicionales.","22.00","3192","9","1"
"12704",2,"ENTREGADO","Cocinar bien la carne.","70.00","3193","19","1"
"12705",2,"ENTREGADO","Con limón aparte.","44.00","3193","3","1"
"12706",2,"ENTREGADO","Evitar ingredientes crudos.","60.00","3193","15","1"
"12707",2,"ENTREGADO","No incluir pan.","52.00","3193","11","1"
"12708",3,"ENTREGADO","Sin cebolla, por favor.","63.00","3194","4","1"
"12709",2,"ENTREGADO","Entrega rápida.","56.00","3194","1","1"
"12710",3,"ENTREGADO","No añadir mayonesa.","60.00","3194","5","1"
"12711",1,"ENTREGADO","Agregar salsa extra.","35.00","3194","10","1"
"12712",2,"ENTREGADO","No añadir mayonesa.","44.00","3194","3","1"
"12713",1,"ENTREGADO","No incluir pan.","8.00","3195","22","1"
"12714",1,"ENTREGADO","Sin aderezo.","20.00","3195","5","1"
"12715",1,"ENTREGADO","Servir bien caliente.","35.00","3195","10","1"
"12716",3,"ENTREGADO","Sin aderezo.","90.00","3195","15","1"
"12717",2,"ENTREGADO","","40.00","3195","5","1"
"12718",2,"ENTREGADO","","44.00","3195","3","1"
"12719",1,"ENTREGADO","Con limón aparte.","22.00","3196","9","1"
"12720",1,"ENTREGADO","Poco picante.","35.00","3196","19","1"
"12721",2,"ENTREGADO","No incluir pan.","62.00","3196","16","1"
"12722",1,"ENTREGADO","Usar queso sin lactosa.","26.00","3197","11","1"
"12723",2,"ENTREGADO","Agregar salsa extra.","46.00","3197","8","1"
"12724",2,"ENTREGADO","No incluir pan.","46.00","3197","8","1"
"12725",1,"ENTREGADO","Sin aderezo.","38.00","3197","20","1"
"12726",1,"ENTREGADO","Plato para compartir.","29.00","3197","18","1"
"12727",1,"ENTREGADO","No incluir pan.","29.00","3198","18","1"
"12728",2,"ENTREGADO","Sin aderezo.","44.00","3198","3","1"
"12729",1,"ENTREGADO","Con limón aparte.","28.00","3198","1","1"
"12730",4,"ENTREGADO","Sin aderezo.","88.00","3198","3","1"
"12731",1,"ENTREGADO","Plato para compartir.","34.00","3198","13","1"
"12732",3,"ENTREGADO","Sin aderezo.","96.00","3198","7","1"
"12733",1,"ENTREGADO","Agregar cubiertos adicionales.","25.00","3199","2","1"
"12734",1,"ENTREGADO","No incluir pan.","22.00","3199","9","1"
"12735",2,"ENTREGADO","Agregar salsa extra.","70.00","3200","10","1"
"12736",2,"ENTREGADO","Con limón aparte.","42.00","3200","4","1"
"12737",1,"ENTREGADO","Usar queso sin lactosa.","32.00","3200","7","1"
"12738",2,"ENTREGADO","","50.00","3201","2","1"
"12739",1,"ENTREGADO","Entrega rápida.","25.00","3201","2","1"
"12740",2,"ENTREGADO","Poco picante.","62.00","3202","16","1"
"12741",1,"ENTREGADO","Dividir el plato.","23.00","3202","8","1"
"12742",1,"ENTREGADO","Servir bien caliente.","22.00","3203","3","1"
"12743",1,"ENTREGADO","Poco picante.","34.00","3203","13","1"
"12744",1,"ENTREGADO","Sin cebolla, por favor.","35.00","3204","10","1"
"12745",2,"ENTREGADO","Poco picante.","20.00","3204","28","1"
"12746",2,"ENTREGADO","Plato para compartir.","64.00","3204","7","1"
"12747",1,"ENTREGADO","Sin cebolla, por favor.","22.00","3205","3","1"
"12748",1,"ENTREGADO","Agregar salsa extra.","21.00","3205","4","1"
"12749",2,"ENTREGADO","No añadir mayonesa.","44.00","3206","3","1"
"12750",2,"ENTREGADO","Evitar ingredientes crudos.","50.00","3206","2","1"
"12751",1,"ENTREGADO","Agregar salsa extra.","20.00","3206","5","1"
"12752",1,"ENTREGADO","Evitar ingredientes crudos.","28.00","3206","1","1"
"12753",2,"ENTREGADO","Servir bien caliente.","70.00","3206","10","1"
"12754",3,"ENTREGADO","Con limón aparte.","60.00","3207","5","1"
"12755",1,"ENTREGADO","No incluir pan.","31.00","3207","16","1"
"12756",2,"ENTREGADO","Preparar como la vez pasada.","76.00","3207","20","1"
"12757",3,"ENTREGADO","Entrega rápida.","75.00","3207","2","1"
"12758",1,"ENTREGADO","Evitar ingredientes crudos.","22.00","3207","9","1"
"12759",1,"ENTREGADO","Servir en dos platos.","35.00","3207","19","1"
"12760",2,"ENTREGADO","Dividir el plato.","46.00","3208","8","1"
"12761",1,"ENTREGADO","No añadir mayonesa.","28.00","3208","1","1"
"12762",1,"ENTREGADO","Usar queso sin lactosa.","21.00","3208","4","1"
"12763",1,"ENTREGADO","No añadir mayonesa.","20.00","3208","27","1"
"12764",1,"ENTREGADO","Entrega rápida.","28.00","3208","1","1"
"12765",2,"ENTREGADO","Preparar como la vez pasada.","12.00","3208","24","1"
"12766",2,"ENTREGADO","Poco picante.","70.00","3209","10","1"
"12767",1,"ENTREGADO","Cocinar bien la carne.","32.00","3209","7","1"
"12768",3,"ENTREGADO","Plato para compartir.","63.00","3209","4","1"
"12769",3,"ENTREGADO","Con limón aparte.","75.00","3209","2","1"
"12770",3,"ENTREGADO","No incluir pan.","96.00","3209","7","1"
"12771",3,"ENTREGADO","No añadir mayonesa.","21.00","3210","23","1"
"12772",3,"ENTREGADO","No añadir mayonesa.","75.00","3210","2","1"
"12773",2,"ENTREGADO","","56.00","3211","1","1"
"12774",1,"ENTREGADO","Plato para compartir.","34.00","3211","13","1"
"12775",1,"ENTREGADO","Poco picante.","25.00","3212","2","1"
"12776",3,"ENTREGADO","Agregar cubiertos adicionales.","105.00","3212","10","1"
"12777",2,"ENTREGADO","Entrega rápida.","80.00","3212","14","1"
"12778",1,"ENTREGADO","No añadir mayonesa.","31.00","3212","16","1"
"12779",1,"ENTREGADO","Poco picante.","25.00","3212","2","1"
"12780",1,"ENTREGADO","Usar queso sin lactosa.","28.00","3212","1","1"
"12781",3,"ENTREGADO","","84.00","3213","1","1"
"12782",3,"ENTREGADO","Agregar cubiertos adicionales.","84.00","3213","1","1"
"12783",3,"ENTREGADO","Servir bien caliente.","78.00","3213","11","1"
"12784",2,"ENTREGADO","Plato para compartir.","48.00","3213","6","1"
"12785",2,"ENTREGADO","Con limón aparte.","68.00","3213","13","1"
"12786",1,"ENTREGADO","Cocinar bien la carne.","22.00","3214","3","1"
"12787",2,"ENTREGADO","Cocinar bien la carne.","50.00","3214","2","1"
"12788",1,"ENTREGADO","Agregar cubiertos adicionales.","25.00","3214","2","1"
"12789",1,"ENTREGADO","Servir bien caliente.","23.00","3214","8","1"
"12790",2,"ENTREGADO","Cocinar bien la carne.","64.00","3214","7","1"
"12791",2,"ENTREGADO","No añadir mayonesa.","50.00","3214","2","1"
"12792",1,"ENTREGADO","Evitar ingredientes crudos.","31.00","3215","16","1"
"12793",1,"ENTREGADO","Preparar como la vez pasada.","22.00","3215","9","1"
"12794",1,"ENTREGADO","No incluir pan.","28.00","3215","1","1"
"12795",1,"ENTREGADO","Poco picante.","30.00","3216","15","1"
"12796",1,"ENTREGADO","No incluir pan.","20.00","3216","27","1"
"12797",1,"ENTREGADO","Dividir el plato.","32.00","3216","7","1"
"12798",1,"ENTREGADO","Servir bien caliente.","33.00","3216","17","1"
"12799",2,"ENTREGADO","Servir bien caliente.","70.00","3216","10","1"
"12800",2,"ENTREGADO","No incluir pan.","68.00","3216","13","1"
"12801",3,"ENTREGADO","No incluir pan.","54.00","3217","25","1"
"12802",2,"ENTREGADO","Poco picante.","36.00","3217","21","1"
"12803",1,"ENTREGADO","","35.00","3217","19","1"
"12804",1,"ENTREGADO","","24.00","3217","6","1"
"12805",4,"ENTREGADO","Servir bien caliente.","116.00","3217","18","1"
"12806",2,"ENTREGADO","Evitar ingredientes crudos.","64.00","3218","7","1"
"12807",1,"ENTREGADO","Evitar ingredientes crudos.","22.00","3218","3","1"
"12808",1,"ENTREGADO","Dividir el plato.","23.00","3218","8","1"
"12809",4,"ENTREGADO","Sin cebolla, por favor.","36.00","3218","29","1"
"12810",1,"ENTREGADO","Agregar cubiertos adicionales.","8.00","3218","22","1"
"12811",1,"ENTREGADO","Cocinar bien la carne.","21.00","3219","4","1"
"12812",2,"ENTREGADO","Entrega rápida.","46.00","3219","8","1"
"12813",1,"ENTREGADO","Cocinar bien la carne.","35.00","3219","19","1"
"12814",1,"ENTREGADO","Agregar salsa extra.","31.00","3219","16","1"
"12815",2,"ENTREGADO","Poco picante.","56.00","3219","1","1"
"12816",1,"ENTREGADO","No añadir mayonesa.","22.00","3220","3","1"
"12817",3,"ENTREGADO","No incluir pan.","21.00","3220","23","1"
"12818",2,"ENTREGADO","Entrega rápida.","36.00","3220","21","1"
"12819",1,"ENTREGADO","Poco picante.","20.00","3220","27","1"
"12820",2,"ENTREGADO","Entrega rápida.","40.00","3220","5","1"
"12821",1,"ENTREGADO","Preparar como la vez pasada.","38.00","3221","20","1"
"12822",1,"ENTREGADO","Agregar salsa extra.","29.00","3221","18","1"
"12823",1,"ENTREGADO","Sin cebolla, por favor.","20.00","3221","27","1"
"12824",2,"ENTREGADO","Poco picante.","68.00","3222","13","1"
"12825",1,"ENTREGADO","Con limón aparte.","32.00","3222","7","1"
"12826",2,"ENTREGADO","Entrega rápida.","70.00","3222","10","1"
"12827",2,"ENTREGADO","Agregar salsa extra.","62.00","3222","16","1"
"12828",1,"ENTREGADO","","11.00","3222","30","1"
"12829",1,"ENTREGADO","Sin cebolla, por favor.","20.00","3222","5","1"
"12830",1,"ENTREGADO","No incluir pan.","23.00","3223","8","1"
"12831",1,"ENTREGADO","No añadir mayonesa.","35.00","3223","10","1"
"12832",3,"ENTREGADO","Servir en dos platos.","84.00","3223","1","1"
"12833",2,"ENTREGADO","","50.00","3223","2","1"
"12834",1,"ENTREGADO","Poco picante.","34.00","3223","13","1"
"12835",2,"ENTREGADO","Agregar cubiertos adicionales.","48.00","3223","6","1"
"12836",1,"ENTREGADO","Servir en dos platos.","31.00","3224","16","1"
"12837",2,"ENTREGADO","Agregar salsa extra.","70.00","3224","19","1"
"12838",1,"ENTREGADO","Entrega rápida.","21.00","3224","4","1"
"12839",1,"ENTREGADO","Dividir el plato.","24.00","3225","6","1"
"12840",1,"ENTREGADO","Servir en dos platos.","40.00","3225","14","1"
"12841",3,"ENTREGADO","Entrega rápida.","21.00","3225","23","1"
"12842",2,"ENTREGADO","No incluir pan.","40.00","3226","5","1"
"12843",1,"ENTREGADO","Sin aderezo.","29.00","3226","18","1"
"12844",2,"ENTREGADO","Con limón aparte.","56.00","3227","1","1"
"12845",1,"ENTREGADO","Cocinar bien la carne.","22.00","3227","3","1"
"12846",2,"ENTREGADO","Sin aderezo.","44.00","3228","9","1"
"12847",2,"ENTREGADO","","56.00","3228","1","1"
"12848",4,"ENTREGADO","","116.00","3229","18","1"
"12849",2,"ENTREGADO","","58.00","3229","18","1"
"12850",2,"ENTREGADO","Servir en dos platos.","70.00","3229","19","1"
"12851",1,"ENTREGADO","No incluir pan.","28.00","3230","1","1"
"12852",1,"ENTREGADO","No incluir pan.","35.00","3230","10","1"
"12853",1,"ENTREGADO","Poco picante.","23.00","3230","8","1"
"12854",2,"ENTREGADO","Dividir el plato.","56.00","3231","1","1"
"12855",3,"ENTREGADO","Entrega rápida.","96.00","3231","7","1"
"12856",2,"ENTREGADO","Con limón aparte.","70.00","3231","10","1"
"12857",1,"ENTREGADO","Sin cebolla, por favor.","18.00","3231","21","1"
"12858",1,"ENTREGADO","Plato para compartir.","22.00","3232","9","1"
"12859",1,"ENTREGADO","Preparar como la vez pasada.","25.00","3232","2","1"
"12860",1,"ENTREGADO","Entrega rápida.","36.00","3232","12","1"
"12861",1,"ENTREGADO","Poco picante.","22.00","3232","9","1"
"12862",1,"ENTREGADO","Cocinar bien la carne.","28.00","3232","1","1"
"12863",1,"ENTREGADO","No añadir mayonesa.","20.00","3233","5","1"
"12864",4,"ENTREGADO","Agregar cubiertos adicionales.","80.00","3233","5","1"
"12865",3,"ENTREGADO","Evitar ingredientes crudos.","72.00","3233","6","1"
"12866",1,"ENTREGADO","Usar queso sin lactosa.","31.00","3233","16","1"
"12867",3,"ENTREGADO","Con limón aparte.","102.00","3233","13","1"
"12868",3,"ENTREGADO","Con limón aparte.","96.00","3233","7","1"
"12869",3,"ENTREGADO","Usar queso sin lactosa.","78.00","3234","11","1"
"12870",1,"ENTREGADO","Servir bien caliente.","22.00","3234","3","1"
"12871",1,"ENTREGADO","Dividir el plato.","20.00","3234","5","1"
"12872",2,"ENTREGADO","Sin aderezo.","44.00","3234","9","1"
"12873",1,"ENTREGADO","No añadir mayonesa.","29.00","3234","18","1"
"12874",1,"ENTREGADO","Entrega rápida.","32.00","3234","7","1"
"12875",1,"ENTREGADO","Evitar ingredientes crudos.","36.00","3235","12","1"
"12876",2,"ENTREGADO","Servir en dos platos.","50.00","3235","2","1"
"12877",3,"ENTREGADO","Cocinar bien la carne.","21.00","3235","23","1"
"12878",2,"ENTREGADO","Plato para compartir.","72.00","3235","12","1"
"12879",4,"ENTREGADO","Agregar salsa extra.","88.00","3235","3","1"
"12880",1,"ENTREGADO","Plato para compartir.","25.00","3236","2","1"
"12881",3,"ENTREGADO","Agregar salsa extra.","72.00","3236","6","1"
"12882",2,"ENTREGADO","Agregar cubiertos adicionales.","36.00","3236","25","1"
"12883",2,"ENTREGADO","Servir en dos platos.","64.00","3237","7","1"
"12884",1,"ENTREGADO","Agregar salsa extra.","24.00","3237","6","1"
"12885",1,"ENTREGADO","Preparar como la vez pasada.","21.00","3237","4","1"
"12886",1,"ENTREGADO","Usar queso sin lactosa.","22.00","3237","3","1"
"12887",1,"ENTREGADO","Agregar cubiertos adicionales.","21.00","3238","4","1"
"12888",2,"ENTREGADO","Cocinar bien la carne.","14.00","3238","23","1"
"12889",1,"ENTREGADO","Poco picante.","28.00","3239","1","1"
"12890",1,"ENTREGADO","Preparar como la vez pasada.","25.00","3239","2","1"
"12891",1,"ENTREGADO","Preparar como la vez pasada.","26.00","3239","11","1"
"12892",1,"ENTREGADO","Preparar como la vez pasada.","6.00","3240","24","1"
"12893",1,"ENTREGADO","Servir bien caliente.","20.00","3240","5","1"
"12894",1,"ENTREGADO","Con limón aparte.","22.00","3240","9","1"
"12895",1,"ENTREGADO","Agregar salsa extra.","22.00","3240","3","1"
"12896",2,"ENTREGADO","Servir bien caliente.","80.00","3241","14","1"
"12897",3,"ENTREGADO","Usar queso sin lactosa.","84.00","3241","1","1"
"12898",4,"ENTREGADO","Sin cebolla, por favor.","92.00","3241","8","1"
"12899",1,"ENTREGADO","Preparar como la vez pasada.","21.00","3241","4","1"
"12900",1,"ENTREGADO","Evitar ingredientes crudos.","32.00","3241","7","1"
"12901",3,"ENTREGADO","Sin aderezo.","66.00","3242","9","1"
"12902",2,"ENTREGADO","","56.00","3242","1","1"
"12903",1,"ENTREGADO","Servir bien caliente.","25.00","3242","2","1"
"12904",1,"ENTREGADO","Poco picante.","28.00","3242","1","1"
"12905",2,"ENTREGADO","Poco picante.","70.00","3243","19","1"
"12906",3,"ENTREGADO","Preparar como la vez pasada.","66.00","3243","3","1"
"12907",4,"ENTREGADO","Con limón aparte.","88.00","3244","9","1"
"12908",1,"ENTREGADO","","21.00","3244","4","1"
"12909",2,"ENTREGADO","","48.00","3244","6","1"
"12910",2,"ENTREGADO","Dividir el plato.","48.00","3244","6","1"
"12911",2,"ENTREGADO","Plato para compartir.","66.00","3244","17","1"
"12912",1,"ENTREGADO","No añadir mayonesa.","33.00","3244","17","1"
"12913",3,"ENTREGADO","Cocinar bien la carne.","105.00","3245","19","1"
"12914",3,"ENTREGADO","No incluir pan.","99.00","3245","17","1"
"12915",1,"ENTREGADO","No añadir mayonesa.","21.00","3245","4","1"
"12916",2,"ENTREGADO","Usar queso sin lactosa.","44.00","3245","3","1"
"12917",1,"ENTREGADO","No añadir mayonesa.","38.00","3245","20","1"
"12918",1,"ENTREGADO","Sin cebolla, por favor.","29.00","3245","18","1"
"12919",1,"ENTREGADO","Plato para compartir.","28.00","3246","1","1"
"12920",3,"ENTREGADO","Plato para compartir.","90.00","3246","15","1"
"12921",1,"ENTREGADO","Servir en dos platos.","25.00","3246","2","1"
"12922",2,"ENTREGADO","Plato para compartir.","16.00","3246","22","1"
"12923",1,"ENTREGADO","Sin aderezo.","33.00","3246","17","1"
"12924",1,"ENTREGADO","Poco picante.","6.00","3246","24","1"
"12925",1,"ENTREGADO","Poco picante.","8.00","3247","22","1"
"12926",3,"ENTREGADO","Usar queso sin lactosa.","84.00","3247","1","1"
"12927",1,"ENTREGADO","Evitar ingredientes crudos.","28.00","3247","1","1"
"12928",2,"ENTREGADO","Sin aderezo.","60.00","3247","15","1"
"12929",1,"ENTREGADO","Servir bien caliente.","6.00","3247","24","1"
"12930",2,"ENTREGADO","Preparar como la vez pasada.","62.00","3247","16","1"
"12931",2,"ENTREGADO","Dividir el plato.","56.00","3248","1","1"
"12932",3,"ENTREGADO","Sin aderezo.","72.00","3248","6","1"
"12933",1,"ENTREGADO","Servir bien caliente.","33.00","3248","17","1"
"12934",2,"ENTREGADO","Sin cebolla, por favor.","16.00","3248","22","1"
"12935",1,"ENTREGADO","Evitar ingredientes crudos.","35.00","3248","19","1"
"12936",1,"ENTREGADO","Agregar salsa extra.","35.00","3248","10","1"
"12937",1,"ENTREGADO","Servir bien caliente.","22.00","3249","9","1"
"12938",1,"ENTREGADO","Sin cebolla, por favor.","22.00","3249","9","1"
"12939",2,"ENTREGADO","Agregar cubiertos adicionales.","42.00","3249","4","1"
"12940",1,"ENTREGADO","Sin aderezo.","24.00","3249","6","1"
"12941",1,"ENTREGADO","Evitar ingredientes crudos.","21.00","3249","4","1"
"12942",4,"ENTREGADO","Agregar salsa extra.","120.00","3249","15","1"
"12943",4,"ENTREGADO","Servir bien caliente.","132.00","3250","17","1"
"12944",1,"ENTREGADO","No incluir pan.","20.00","3250","5","1"
"12945",1,"ENTREGADO","Cocinar bien la carne.","22.00","3250","3","1"
"12946",1,"ENTREGADO","Usar queso sin lactosa.","38.00","3250","20","1"
"12947",1,"ENTREGADO","Agregar salsa extra.","8.00","3251","22","1"
"12948",2,"ENTREGADO","","42.00","3251","4","1"
"12949",1,"ENTREGADO","Poco picante.","24.00","3251","6","1"
"12950",1,"ENTREGADO","No añadir mayonesa.","40.00","3252","14","1"
"12951",2,"ENTREGADO","Con limón aparte.","14.00","3252","23","1"
"12952",1,"ENTREGADO","Con limón aparte.","21.00","3253","4","1"
"12953",2,"ENTREGADO","Cocinar bien la carne.","68.00","3253","13","1"
"12954",3,"ENTREGADO","No incluir pan.","21.00","3253","23","1"
"12955",2,"ENTREGADO","Con limón aparte.","44.00","3254","9","1"
"12956",1,"ENTREGADO","Evitar ingredientes crudos.","20.00","3254","5","1"
"12957",3,"ENTREGADO","Sin aderezo.","60.00","3254","27","1"
"12958",1,"ENTREGADO","Servir bien caliente.","25.00","3254","2","1"
"12959",1,"ENTREGADO","Servir bien caliente.","33.00","3255","17","1"
"12960",1,"ENTREGADO","","23.00","3255","8","1"
"12961",2,"ENTREGADO","Usar queso sin lactosa.","44.00","3255","3","1"
"12962",1,"ENTREGADO","No incluir pan.","21.00","3255","4","1"
"12963",1,"ENTREGADO","Poco picante.","25.00","3255","2","1"
"12964",2,"ENTREGADO","","68.00","3255","13","1"
"12965",1,"ENTREGADO","","28.00","3256","1","1"
"12966",2,"ENTREGADO","Dividir el plato.","64.00","3256","7","1"
"12967",1,"ENTREGADO","Dividir el plato.","35.00","3256","10","1"
"12968",2,"ENTREGADO","Dividir el plato.","76.00","3256","20","1"
"12969",2,"ENTREGADO","Agregar cubiertos adicionales.","46.00","3257","8","1"
"12970",1,"ENTREGADO","Sin aderezo.","28.00","3257","1","1"
"12971",2,"ENTREGADO","No añadir mayonesa.","80.00","3257","14","1"
"12972",1,"ENTREGADO","Cocinar bien la carne.","31.00","3257","16","1"
"12973",3,"ENTREGADO","Sin aderezo.","72.00","3257","6","1"
"12974",1,"ENTREGADO","Agregar salsa extra.","36.00","3257","12","1"
"12975",1,"ENTREGADO","Poco picante.","35.00","3258","10","1"
"12976",1,"ENTREGADO","Sin cebolla, por favor.","18.00","3258","21","1"
"12977",1,"ENTREGADO","Evitar ingredientes crudos.","26.00","3258","11","1"
"12978",1,"ENTREGADO","Entrega rápida.","6.00","3258","24","1"
"12979",2,"ENTREGADO","Poco picante.","46.00","3258","8","1"
"12980",1,"ENTREGADO","","34.00","3258","13","1"
