"pedido_id","estado","fecha_hora","notas","total","tenant_id","cuenta_mesa_id"
"3581",True,"2023-10-07 12:09:09.833469","Servir en dos platos.","262","1","3015"
"3582",True,"2023-10-20 14:25:57.227545","Poco picante.","193","1","3016"
"3583",True,"2024-11-11 20:46:03.665715","Sin cebolla, por favor.","223","1","3017"
"3584",True,"2024-09-12 15:16:53.841241","Dividir el plato.","208","1","3018"
"3585",True,"2024-09-12 13:21:23.294622","Servir bien caliente.","211","1","3018"
"3586",True,"2023-08-28 12:43:21.56745","Usar queso sin lactosa.","123","1","3019"
"3587",True,"2024-09-06 16:06:09.438278","Usar queso sin lactosa.","55","1","3020"
"3588",True,"2023-06-22 21:29:09.467524","Sin cebolla, por favor.","143","1","3021"
"3589",True,"2023-12-29 15:20:07.431718","Sin cebolla, por favor.","166","1","3022"
"3590",True,"2023-06-21 15:15:43.831754","","29","1","3023"
"3591",True,"2024-07-24 14:27:25.761919","Preparar como la vez pasada.","110","1","3024"
"3592",True,"2024-12-27 22:57:50.436381","Plato para compartir.","147","1","3025"
"3593",True,"2023-07-13 16:30:11.049208","Evitar ingredientes crudos.","107","1","3026"
"3594",True,"2025-05-24 14:57:58.334575","No añadir mayonesa.","125","1","3027"
"3595",True,"2025-03-07 20:50:40.218098","Dividir el plato.","328","1","3028"
"3596",True,"2025-04-25 15:06:30.560049","Con limón aparte.","248","1","3029"
"3597",True,"2023-10-27 20:53:00.459493","Agregar salsa extra.","228","1","3030"
"3598",True,"2023-06-03 22:10:23.022874","Servir bien caliente.","140","1","3031"
"3599",True,"2024-09-20 21:01:07.42899","Entrega rápida.","218","1","3032"
"3600",True,"2023-12-17 16:10:16.935536","Sin aderezo.","210","1","3033"
"3601",True,"2024-02-09 21:22:39.937955","Preparar como la vez pasada.","114","1","3034"
"3602",True,"2025-06-02 00:00:00","Dividir el plato.","100","1","3035"
"3603",True,"2024-06-07 13:51:07.629706","Agregar cubiertos adicionales.","54","1","3036"
"3604",True,"2024-12-06 21:14:04.774473","Dividir el plato.","185","1","3037"
"3605",True,"2024-10-25 15:09:45.972001","Con limón aparte.","119","1","3038"
"3606",True,"2023-10-27 21:33:36.715466","Entrega rápida.","149","1","3039"
"3607",True,"2024-10-04 20:20:01.241771","Agregar cubiertos adicionales.","223","1","3040"
"3608",True,"2024-10-04 20:00:05.440758","Servir bien caliente.","118","1","3040"
"3609",True,"2024-08-09 20:52:58.706588","No incluir pan.","132","1","3041"
"3610",True,"2023-12-31 21:18:27.787771","Agregar salsa extra.","170","1","3042"
"3611",True,"2023-07-06 15:40:52.797575","Sin cebolla, por favor.","96","1","3043"
"3612",True,"2023-07-06 14:46:23.525696","No incluir pan.","213","1","3043"
"3613",True,"2024-05-24 15:18:00.281649","Sin aderezo.","178","1","3044"
"3614",True,"2025-04-25 13:41:48.990233","Agregar salsa extra.","238","1","3045"
"3615",True,"2023-07-14 21:45:54.266215","Poco picante.","162","1","3046"
"3616",True,"2025-01-20 19:16:16.057805","No añadir mayonesa.","112","1","3047"
"3617",True,"2024-07-18 22:35:50.235038","Plato para compartir.","196","1","3048"
"3618",True,"2024-07-19 16:12:55.644758","Con limón aparte.","285","1","3049"
"3619",True,"2024-12-08 21:09:49.081467","","159","1","3050"
"3620",True,"2025-05-27 22:39:11.131749","Con limón aparte.","243","1","3051"
"3621",True,"2024-03-10 21:26:50.466926","Servir bien caliente.","141","1","3052"
"3622",True,"2024-03-20 20:09:33.742215","Con limón aparte.","283","1","3053"
"3623",True,"2023-08-11 14:25:08.802336","Servir en dos platos.","368","1","3054"
"3624",True,"2023-08-11 14:27:38.876422","","274","1","3054"
"3625",True,"2024-12-12 22:01:50.603603","No añadir mayonesa.","92","1","3055"
"3626",True,"2024-12-12 21:34:47.985252","Sin aderezo.","186","1","3055"
"3627",True,"2024-03-01 13:17:10.303493","Sin aderezo.","317","1","3056"
"3628",True,"2025-04-25 20:48:23.995663","Plato para compartir.","213","1","3057"
"3629",True,"2024-08-02 20:19:27.818986","Usar queso sin lactosa.","199","1","3058"
"3630",True,"2023-08-25 15:05:50.557438","Usar queso sin lactosa.","253","1","3059"
"3631",True,"2024-11-30 21:32:08.09115","No añadir mayonesa.","260","1","3060"
"3632",True,"2024-10-18 22:53:18.165572","Sin aderezo.","274","1","3061"
"3633",True,"2025-05-24 13:35:47.97838","Cocinar bien la carne.","190","1","3062"
"3634",True,"2024-06-05 12:28:43.886029","","86","1","3063"
"3635",True,"2024-12-06 21:22:33.458434","Poco picante.","106","1","3064"
"3636",True,"2024-12-13 23:22:58.920978","Sin cebolla, por favor.","258","1","3065"
"3637",True,"2024-07-05 21:04:39.007486","Sin aderezo.","53","1","3066"
"3638",True,"2025-01-10 14:36:58.562294","Dividir el plato.","205","1","3067"
"3639",True,"2024-11-15 14:20:28.621355","Poco picante.","164","1","3068"
"3640",True,"2024-02-16 15:24:53.608319","Plato para compartir.","190","1","3069"
"3641",True,"2023-07-14 15:49:53.760775","Dividir el plato.","173","1","3070"
"3642",True,"2025-02-22 15:55:23.939606","Con limón aparte.","98","1","3071"
"3643",True,"2025-02-22 14:55:31.97879","Preparar como la vez pasada.","123","1","3071"
"3644",True,"2024-07-22 15:25:40.768323","Con limón aparte.","224","1","3072"
"3645",True,"2025-06-02 00:00:00","Cocinar bien la carne.","101","1","3073"
"3646",True,"2025-02-23 15:09:39.41473","Cocinar bien la carne.","115","1","3074"
"3647",True,"2025-03-21 14:37:22.781576","Sin aderezo.","300","1","3075"
"3648",True,"2023-12-12 13:46:04.242186","Entrega rápida.","187","1","3076"
"3649",True,"2023-11-04 21:32:44.393148","","313","1","3077"
"3650",True,"2023-08-03 21:00:09.718021","Servir bien caliente.","179","1","3078"
"3651",True,"2025-01-10 22:00:54.350324","","213","1","3079"
"3652",True,"2023-10-12 19:34:27.324882","No incluir pan.","301","1","3080"
"3653",True,"2024-03-01 21:43:27.431168","Sin aderezo.","98","1","3081"
"3654",True,"2025-06-02 00:00:00","Agregar cubiertos adicionales.","43","1","3082"
"3655",True,"2025-05-25 20:27:30.118117","Plato para compartir.","136","1","3083"
"3656",True,"2023-11-26 15:15:02.308876","Agregar cubiertos adicionales.","168","1","3084"
"3657",True,"2024-03-01 23:00:21.047445","Plato para compartir.","208","1","3085"
"3658",True,"2023-08-26 21:36:18.439974","Sin cebolla, por favor.","86","1","3086"
"3659",True,"2023-09-06 15:00:24.957019","Sin cebolla, por favor.","208","1","3087"
"3660",True,"2024-06-28 21:28:06.460535","","226","1","3088"
"3661",True,"2024-08-01 14:20:35.831297","Plato para compartir.","67","1","3089"
"3662",True,"2024-12-27 20:32:33.831315","","235","1","3090"
"3663",True,"2025-06-02 00:00:00","No incluir pan.","162","1","3091"
"3664",True,"2024-02-09 21:44:56.038604","No incluir pan.","223","1","3092"
"3665",True,"2024-12-29 13:26:32.161129","Preparar como la vez pasada.","180","1","3093"
"3666",True,"2024-12-29 14:14:33.109153","Evitar ingredientes crudos.","363","1","3093"
"3667",True,"2024-07-26 22:25:58.369173","Servir en dos platos.","100","1","3094"
"3668",True,"2024-12-27 21:41:45.681156","Sin cebolla, por favor.","221","1","3095"
"3669",True,"2024-07-25 16:16:41.62969","Servir en dos platos.","82","1","3096"
"3670",True,"2024-11-21 14:59:03.781806","Cocinar bien la carne.","314","1","3097"
"3671",True,"2024-11-21 13:22:57.313335","Preparar como la vez pasada.","58","1","3097"
"3672",True,"2024-01-05 21:32:57.791678","Servir en dos platos.","250","1","3098"
"3673",True,"2024-01-05 20:58:46.308637","Poco picante.","264","1","3098"
"3674",True,"2025-06-02 00:00:00","Cocinar bien la carne.","100","1","3099"
"3675",True,"2025-01-10 14:42:32.528058","Servir bien caliente.","182","1","3100"
"3676",True,"2024-04-27 21:46:01.504134","Plato para compartir.","103","1","3101"
"3677",True,"2024-03-15 14:26:02.817095","Servir bien caliente.","103","1","3102"
"3678",True,"2025-05-02 20:05:13.308669","Plato para compartir.","102","1","3103"
"3679",True,"2024-08-09 21:26:30.363109","Cocinar bien la carne.","93","1","3104"
"3680",True,"2024-04-15 20:22:22.025085","Servir bien caliente.","182","1","3105"
"3681",True,"2025-01-01 21:19:07.213576","Sin cebolla, por favor.","115","1","3106"
"3682",True,"2025-01-01 21:11:59.00061","Agregar salsa extra.","55","1","3106"
"3683",True,"2025-01-01 21:41:44.795334","Poco picante.","265","1","3106"
"3684",True,"2023-07-14 21:00:53.914059","Plato para compartir.","366","1","3107"
"3685",True,"2024-11-22 21:18:07.763038","Preparar como la vez pasada.","151","1","3108"
"3686",True,"2024-07-26 22:04:16.534817","Usar queso sin lactosa.","93","1","3109"
"3687",True,"2024-08-15 20:17:39.130852","Agregar cubiertos adicionales.","307","1","3110"
"3688",True,"2024-08-24 21:21:44.706102","Sin cebolla, por favor.","88","1","3111"
"3689",True,"2024-05-03 13:13:06.680685","Entrega rápida.","304","1","3112"
"3690",True,"2024-10-10 21:31:35.327618","Con limón aparte.","183","1","3113"
"3691",True,"2024-01-05 15:55:33.248948","Usar queso sin lactosa.","309","1","3114"
"3692",True,"2024-01-05 16:11:38.466055","Evitar ingredientes crudos.","198","1","3114"
"3693",True,"2024-01-05 16:45:20.589601","Servir en dos platos.","123","1","3114"
"3694",True,"2024-07-26 22:07:39.535722","Dividir el plato.","271","1","3115"
"3695",True,"2024-07-26 23:26:11.062498","Agregar cubiertos adicionales.","100","1","3115"
"3696",True,"2024-06-01 22:21:10.460216","Sin cebolla, por favor.","213","1","3116"
"3697",True,"2024-09-13 13:52:17.826498","Cocinar bien la carne.","173","1","3117"
"3698",True,"2024-09-13 13:47:44.275113","Evitar ingredientes crudos.","252","1","3117"
"3699",True,"2025-02-14 21:28:10.167023","Con limón aparte.","68","1","3118"
"3700",True,"2024-12-06 22:48:33.778848","Agregar cubiertos adicionales.","57","1","3119"
"3701",True,"2024-12-21 21:59:22.117018","Agregar salsa extra.","123","1","3120"
"3702",True,"2024-12-21 22:39:48.278677","Entrega rápida.","314","1","3120"
"3703",True,"2024-08-17 20:47:43.872428","Agregar cubiertos adicionales.","179","1","3121"
"3704",True,"2024-11-12 20:45:05.214933","Agregar salsa extra.","265","1","3122"
"3705",True,"2025-01-18 15:55:35.003487","Sin cebolla, por favor.","33","1","3123"
"3706",True,"2024-01-15 19:43:28.56647","Servir en dos platos.","183","1","3124"
"3707",True,"2024-01-15 21:28:38.131403","Usar queso sin lactosa.","149","1","3124"
"3708",True,"2023-10-24 15:00:20.872949","Entrega rápida.","113","1","3125"
"3709",True,"2025-05-16 15:53:33.532788","No añadir mayonesa.","60","1","3126"
"3710",True,"2023-09-22 15:31:58.38089","No incluir pan.","237","1","3127"
"3711",True,"2024-02-03 23:24:33.625459","Evitar ingredientes crudos.","181","1","3128"
"3712",True,"2024-09-23 15:01:24.649101","Usar queso sin lactosa.","205","1","3129"
"3713",True,"2024-09-23 15:21:22.396262","No incluir pan.","152","1","3129"
"3714",True,"2024-07-12 15:41:36.139323","Sin cebolla, por favor.","136","1","3130"
"3715",True,"2024-12-06 20:56:36.116391","Preparar como la vez pasada.","190","1","3131"
"3716",True,"2024-10-11 20:16:06.687858","Cocinar bien la carne.","243","1","3132"
"3717",True,"2023-11-08 14:49:13.752239","Cocinar bien la carne.","278","1","3133"
"3718",True,"2024-02-02 22:03:26.828682","Evitar ingredientes crudos.","215","1","3134"
"3719",True,"2024-07-16 20:21:26.194006","Evitar ingredientes crudos.","183","1","3135"
"3720",True,"2025-06-02 00:00:00","Sin aderezo.","193","1","3136"
"3721",True,"2024-10-25 19:45:17.095678","Agregar salsa extra.","188","1","3137"
"3722",True,"2024-10-25 20:07:54.836598","Sin cebolla, por favor.","322","1","3137"
"3723",True,"2024-10-25 19:10:36.74074","Cocinar bien la carne.","105","1","3137"
"3724",True,"2023-08-25 15:12:58.83688","Dividir el plato.","141","1","3138"
"3725",True,"2024-06-28 14:42:26.119087","Poco picante.","255","1","3139"
"3726",True,"2024-04-18 21:25:40.252889","No añadir mayonesa.","180","1","3140"
"3727",True,"2025-04-18 20:37:18.918221","Servir en dos platos.","296","1","3141"
"3728",True,"2024-10-12 22:45:32.686747","Sin aderezo.","167","1","3142"
"3729",True,"2023-08-04 20:37:04.54069","Servir bien caliente.","241","1","3143"
"3730",True,"2023-09-19 12:24:16.562407","Evitar ingredientes crudos.","137","1","3144"
"3731",True,"2025-03-14 21:04:20.652388","Entrega rápida.","99","1","3145"
"3732",True,"2025-05-31 22:23:17.020444","Servir en dos platos.","112","1","3146"
"3733",True,"2023-12-19 22:06:45.638771","Servir bien caliente.","56","1","3147"
"3734",True,"2024-06-08 16:31:09.436654","","394","1","3148"
"3735",True,"2024-05-17 20:26:34.975668","Servir en dos platos.","83","1","3149"
"3736",True,"2024-05-17 21:04:21.23274","Dividir el plato.","169","1","3149"
"3737",True,"2024-05-17 21:59:43.51154","Poco picante.","96","1","3149"
"3738",True,"2023-10-24 22:13:01.370997","","99","1","3150"
"3739",True,"2025-06-02 00:00:00","Sin cebolla, por favor.","135","1","3151"
"3740",True,"2025-06-02 00:00:00","Servir bien caliente.","67","1","3151"
"3741",True,"2023-08-25 21:46:26.499341","Poco picante.","204","1","3152"
"3742",True,"2023-08-25 22:40:19.383092","Sin cebolla, por favor.","131","1","3152"
"3743",True,"2025-02-24 16:31:02.837596","Servir en dos platos.","97","1","3153"
"3744",True,"2025-05-23 14:50:16.76487","Servir en dos platos.","167","1","3154"
"3745",True,"2023-09-01 15:40:04.691294","Servir en dos platos.","293","1","3155"
"3746",True,"2024-12-18 14:28:12.842558","Entrega rápida.","126","1","3156"
"3747",True,"2024-12-18 14:48:54.941747","Dividir el plato.","289","1","3156"
"3748",True,"2023-09-15 19:41:41.223325","Plato para compartir.","236","1","3157"
"3749",True,"2024-07-24 16:48:34.875214","Agregar salsa extra.","160","1","3158"
"3750",True,"2024-07-24 15:23:18.875149","Agregar salsa extra.","157","1","3158"
"3751",True,"2024-08-30 19:44:00.386701","Sin aderezo.","159","1","3159"
"3752",True,"2024-12-23 12:44:05.908104","Poco picante.","150","1","3160"
"3753",True,"2024-09-20 15:54:02.244116","Poco picante.","197","1","3161"
"3754",True,"2024-09-20 15:19:39.288952","Sin cebolla, por favor.","200","1","3161"
"3755",True,"2023-12-08 13:16:11.007372","No añadir mayonesa.","128","1","3162"
"3756",True,"2023-12-08 14:01:44.099758","Con limón aparte.","234","1","3162"
"3757",True,"2025-04-04 20:33:30.292167","Con limón aparte.","202","1","3163"
"3758",True,"2024-07-02 19:23:55.109379","Servir en dos platos.","132","1","3164"
"3759",True,"2024-07-19 22:49:33.296224","No añadir mayonesa.","256","1","3165"
"3760",True,"2024-07-19 22:54:25.682539","Con limón aparte.","321","1","3165"
"3761",True,"2025-01-10 22:46:16.094443","Entrega rápida.","78","1","3166"
"3762",True,"2025-04-09 21:20:06.70513","Entrega rápida.","245","1","3167"
"3763",True,"2024-12-27 21:33:27.419603","Servir bien caliente.","157","1","3168"
"3764",True,"2024-12-27 20:17:32.971521","Agregar cubiertos adicionales.","43","1","3168"
"3765",True,"2023-12-01 14:19:30.495329","Agregar cubiertos adicionales.","193","1","3169"
"3766",True,"2023-12-01 13:05:30.293269","No incluir pan.","170","1","3169"
"3767",True,"2024-05-16 12:59:07.381087","Con limón aparte.","230","1","3170"
"3768",True,"2024-06-11 14:47:21.530443","Usar queso sin lactosa.","91","1","3171"
"3769",True,"2024-06-11 15:29:21.078568","Sin aderezo.","220","1","3171"
"3770",True,"2024-06-11 14:02:19.141018","Servir en dos platos.","47","1","3171"
"3771",True,"2024-12-13 14:51:46.640737","Servir bien caliente.","133","1","3172"
"3772",True,"2024-06-07 15:30:24.772572","Sin aderezo.","95","1","3173"
"3773",True,"2025-06-02 00:00:00","Usar queso sin lactosa.","285","1","3174"
"3774",True,"2023-07-03 21:29:38.231814","Cocinar bien la carne.","108","1","3175"
"3775",True,"2025-01-03 14:59:35.526269","Con limón aparte.","193","1","3176"
"3776",True,"2023-08-24 13:55:00.922816","Dividir el plato.","52","1","3177"
"3777",True,"2023-08-18 21:58:32.109636","","84","1","3178"
"3778",True,"2025-03-12 13:37:44.888437","Poco picante.","167","1","3179"
"3779",True,"2024-07-19 20:19:53.358054","Dividir el plato.","127","1","3180"
"3780",True,"2024-07-19 19:57:06.836141","No incluir pan.","128","1","3180"
"3781",True,"2025-04-03 23:24:54.04788","Plato para compartir.","286","1","3181"
"3782",True,"2025-04-03 23:45:29.012178","Servir en dos platos.","309","1","3181"
"3783",True,"2025-03-17 13:17:39.923622","Cocinar bien la carne.","75","1","3182"
"3784",True,"2024-05-08 15:54:11.215756","Servir en dos platos.","249","1","3183"
"3785",True,"2024-11-29 23:06:27.589642","Sin aderezo.","130","1","3184"
"3786",True,"2024-12-13 14:31:06.348107","Cocinar bien la carne.","158","1","3185"
"3787",True,"2024-12-13 13:02:57.357568","Agregar salsa extra.","239","1","3185"
"3788",True,"2025-01-30 15:05:16.811076","Evitar ingredientes crudos.","150","1","3186"
"3789",True,"2024-07-29 14:17:04.795857","Preparar como la vez pasada.","44","1","3187"
"3790",True,"2024-06-07 19:55:04.446571","Dividir el plato.","188","1","3188"
"3791",True,"2024-07-02 21:37:54.566585","No añadir mayonesa.","92","1","3189"
"3792",True,"2025-01-17 22:32:05.243871","Entrega rápida.","132","1","3190"
"3793",True,"2024-06-24 14:00:32.883448","Entrega rápida.","55","1","3191"
"3794",True,"2024-11-15 20:40:46.393249","Sin aderezo.","295","1","3192"
"3795",True,"2024-09-13 14:29:10.601408","Sin aderezo.","42","1","3193"
"3796",True,"2024-01-19 22:49:56.056806","Preparar como la vez pasada.","134","1","3194"
"3797",True,"2024-12-01 20:43:03.783708","Usar queso sin lactosa.","77","1","3195"
"3798",True,"2024-12-22 15:26:12.68753","Poco picante.","250","1","3196"
"3799",True,"2024-12-22 14:24:42.313772","Evitar ingredientes crudos.","194","1","3196"
"3800",True,"2024-06-28 22:46:39.778087","Entrega rápida.","100","1","3197"
"3801",True,"2025-05-30 21:04:59.908686","No incluir pan.","57","1","3198"
"3802",True,"2024-04-27 13:14:43.766909","No incluir pan.","77","1","3199"
"3803",True,"2024-03-01 21:37:30.226707","Con limón aparte.","58","1","3200"
"3804",True,"2023-09-29 20:52:57.532284","Poco picante.","116","1","3201"
"3805",True,"2024-11-25 19:27:26.572576","Sin aderezo.","33","1","3202"
"3806",True,"2023-07-07 20:16:05.143796","Evitar ingredientes crudos.","168","1","3203"
"3807",True,"2023-12-30 20:24:21.699365","Dividir el plato.","163","1","3204"
"3808",True,"2023-07-07 22:09:34.719264","Sin cebolla, por favor.","96","1","3205"
